0.283000 -11.955138 -0.143400
0.284000 -11.954535 -0.143920
0.285000 -11.953931 -0.144441
0.286000 -11.953324 -0.144961
0.287000 -11.952715 -0.145482
0.288000 -11.952104 -0.146003
0.289000 -11.951491 -0.146524
0.290000 -11.950876 -0.147045
0.291000 -11.950259 -0.147566
0.292000 -11.949641 -0.148088
0.293000 -11.949020 -0.148609
0.294000 -11.948397 -0.149131
0.295000 -11.947772 -0.149653
0.296000 -11.947144 -0.150175
0.297000 -11.946515 -0.150697
0.298000 -11.945884 -0.151220
0.299000 -11.945251 -0.151742
0.300000 -11.944616 -0.152265
0.301000 -11.943979 -0.152788
0.302000 -11.943340 -0.153311
0.303000 -11.942699 -0.153834
0.304000 -11.942056 -0.154357
0.305000 -11.941410 -0.154881
0.306000 -11.940763 -0.155404
0.307000 -11.940114 -0.155928
0.308000 -11.939463 -0.156452
0.309000 -11.938810 -0.156976
0.310000 -11.938154 -0.157500
0.311000 -11.937497 -0.158025
0.312000 -11.936838 -0.158549
0.313000 -11.936177 -0.159074
0.314000 -11.935514 -0.159599
0.315000 -11.934848 -0.160124
0.316000 -11.934181 -0.160649
0.317000 -11.933512 -0.161174
0.318000 -11.932841 -0.161700
0.319000 -11.932168 -0.162225
0.320000 -11.931493 -0.162751
0.321000 -11.930815 -0.163277
0.322000 -11.930136 -0.163803
0.323000 -11.929455 -0.164330
0.324000 -11.928772 -0.164856
0.325000 -11.928087 -0.165383
0.326000 -11.927400 -0.165910
0.327000 -11.926711 -0.166437
0.328000 -11.926020 -0.166964
0.329000 -11.925327 -0.167491
0.330000 -11.924632 -0.168019
0.331000 -11.923935 -0.168546
0.332000 -11.923236 -0.169074
0.333000 -11.922535 -0.169602
0.334000 -11.921832 -0.170130
0.335000 -11.921127 -0.170659
0.336000 -11.920420 -0.171187
0.337000 -11.919711 -0.171716
0.338000 -11.919000 -0.172245
0.339000 -11.918288 -0.172774
0.340000 -11.917573 -0.173303
0.341000 -11.916856 -0.173833
0.342000 -11.916138 -0.174362
0.343000 -11.915417 -0.174892
0.344000 -11.914694 -0.175422
0.345000 -11.913970 -0.175952
0.346000 -11.913243 -0.176482
0.347000 -11.912515 -0.177013
0.348000 -11.911785 -0.177543
0.349000 -11.911052 -0.178074
0.350000 -11.910318 -0.178605
0.351000 -11.909582 -0.179136
0.352000 -11.908843 -0.179668
0.353000 -11.908103 -0.180199
0.354000 -11.907361 -0.180731
0.355000 -11.906617 -0.181263
0.356000 -11.905871 -0.181795
0.357000 -11.905123 -0.182327
0.358000 -11.904373 -0.182859
0.359000 -11.903621 -0.183392
0.360000 -11.902868 -0.183925
0.361000 -11.902112 -0.184458
0.362000 -11.901354 -0.184991
0.363000 -11.900595 -0.185524
0.364000 -11.899833 -0.186058
0.365000 -11.899070 -0.186592
0.366000 -11.898304 -0.187126
0.367000 -11.897537 -0.187660
0.368000 -11.896768 -0.188194
0.369000 -11.895997 -0.188729
0.370000 -11.895224 -0.189263
0.371000 -11.894449 -0.189798
0.372000 -11.893672 -0.190333
0.373000 -11.892893 -0.190869
0.374000 -11.892112 -0.191404
0.375000 -11.891329 -0.191940
0.376000 -11.890545 -0.192475
0.377000 -11.889758 -0.193012
0.378000 -11.888970 -0.193548
0.379000 -11.888180 -0.194084
0.380000 -11.887387 -0.194621
0.381000 -11.886593 -0.195158
0.382000 -11.885797 -0.195695
0.383000 -11.884999 -0.196232
0.384000 -11.884199 -0.196769
0.385000 -11.883398 -0.197307
0.386000 -11.882594 -0.197845
0.387000 -11.881788 -0.198383
0.388000 -11.880981 -0.198921
0.389000 -11.880172 -0.199459
0.390000 -11.879360 -0.199998
0.391000 -11.878547 -0.200537
0.392000 -11.877732 -0.201076
0.393000 -11.876915 -0.201615
0.394000 -11.876097 -0.202155
0.395000 -11.875276 -0.202694
0.396000 -11.874453 -0.203234
0.397000 -11.873629 -0.203774
0.398000 -11.872803 -0.204314
0.399000 -11.871974 -0.204855
0.400000 -11.871144 -0.205395
0.401000 -11.870312 -0.205936
0.402000 -11.869479 -0.206477
0.403000 -11.868643 -0.207019
0.404000 -11.867805 -0.207560
0.405000 -11.866966 -0.208102
0.406000 -11.866125 -0.208644
0.407000 -11.865281 -0.209186
0.408000 -11.864436 -0.209728
0.409000 -11.863590 -0.210271
0.410000 -11.862741 -0.210814
0.411000 -11.861890 -0.211356
0.412000 -11.861038 -0.211900
0.413000 -11.860183 -0.212443
0.414000 -11.859327 -0.212987
0.415000 -11.858469 -0.213531
0.416000 -11.857609 -0.214075
0.417000 -11.856748 -0.214619
0.418000 -11.855884 -0.215163
0.419000 -11.855019 -0.215708
0.420000 -11.854151 -0.216253
0.421000 -11.853282 -0.216798
0.422000 -11.852411 -0.217343
0.423000 -11.851539 -0.217889
0.424000 -11.850664 -0.218435
0.425000 -11.849787 -0.218981
0.426000 -11.848909 -0.219527
0.427000 -11.848029 -0.220073
0.428000 -11.847147 -0.220620
0.429000 -11.846263 -0.221167
0.430000 -11.845378 -0.221714
0.431000 -11.844490 -0.222262
0.432000 -11.843601 -0.222809
0.433000 -11.842710 -0.223357
0.434000 -11.841817 -0.223905
0.435000 -11.840923 -0.224453
0.436000 -11.840026 -0.225002
0.437000 -11.839128 -0.225550
0.438000 -11.838228 -0.226099
0.439000 -11.837326 -0.226649
0.440000 -11.836422 -0.227198
0.441000 -11.835517 -0.227748
0.442000 -11.834609 -0.228297
0.443000 -11.833700 -0.228847
0.444000 -11.832789 -0.229398
0.445000 -11.831876 -0.229948
0.446000 -11.830962 -0.230499
0.447000 -11.830046 -0.231050
0.448000 -11.829128 -0.231601
0.449000 -11.828208 -0.232153
0.450000 -11.827286 -0.232705
0.451000 -11.826363 -0.233257
0.452000 -11.825437 -0.233809
0.453000 -11.824510 -0.234361
0.454000 -11.823581 -0.234914
0.455000 -11.822651 -0.235467
0.456000 -11.821719 -0.236020
0.457000 -11.820784 -0.236573
0.458000 -11.819849 -0.237127
0.459000 -11.818911 -0.237681
0.460000 -11.817971 -0.238235
0.461000 -11.817030 -0.238789
0.462000 -11.816087 -0.239344
0.463000 -11.815143 -0.239899
0.464000 -11.814196 -0.240454
0.465000 -11.813248 -0.241009
0.466000 -11.812298 -0.241564
0.467000 -11.811346 -0.242120
0.468000 -11.810393 -0.242676
0.469000 -11.809437 -0.243233
0.470000 -11.808481 -0.243789
0.471000 -11.807522 -0.244346
0.472000 -11.806561 -0.244903
0.473000 -11.805599 -0.245460
0.474000 -11.804635 -0.246018
0.475000 -11.803670 -0.246575
0.476000 -11.802702 -0.247134
0.477000 -11.801733 -0.247692
0.478000 -11.800762 -0.248250
0.479000 -11.799790 -0.248809
0.480000 -11.798815 -0.249368
0.481000 -11.797839 -0.249927
0.482000 -11.796862 -0.250487
0.483000 -11.795882 -0.251047
0.484000 -11.794901 -0.251607
0.485000 -11.793918 -0.252167
0.486000 -11.792933 -0.252728
0.487000 -11.791947 -0.253288
0.488000 -11.790959 -0.253849
0.489000 -11.789969 -0.254411
0.490000 -11.788978 -0.254972
0.491000 -11.787985 -0.255534
0.492000 -11.786990 -0.256096
0.493000 -11.785993 -0.256659
0.494000 -11.784995 -0.257221
0.495000 -11.783995 -0.257784
0.496000 -11.782994 -0.258347
0.497000 -11.781990 -0.258911
0.498000 -11.780986 -0.259474
0.499000 -11.779979 -0.260038
0.500000 -11.778971 -0.260602
0.501000 -11.777961 -0.261167
0.502000 -11.776949 -0.261732
0.503000 -11.775936 -0.262297
0.504000 -11.774921 -0.262862
0.505000 -11.773904 -0.263427
0.506000 -11.772886 -0.263993
0.507000 -11.771866 -0.264559
0.508000 -11.770844 -0.265125
0.509000 -11.769821 -0.265692
0.510000 -11.768796 -0.266259
0.511000 -11.767769 -0.266826
0.512000 -11.766741 -0.267393
0.513000 -11.765711 -0.267961
0.514000 -11.764679 -0.268529
0.515000 -11.763646 -0.269097
0.516000 -11.762611 -0.269666
0.517000 -11.761575 -0.270234
0.518000 -11.760537 -0.270803
0.519000 -11.759497 -0.271373
0.520000 -11.758456 -0.271942
0.521000 -11.757413 -0.272512
0.522000 -11.756368 -0.273082
0.523000 -11.755322 -0.273653
0.524000 -11.754274 -0.274223
0.525000 -11.753224 -0.274794
0.526000 -11.752173 -0.275365
0.527000 -11.751120 -0.275937
0.528000 -11.750066 -0.276509
0.529000 -11.749010 -0.277081
0.530000 -11.747953 -0.277653
0.531000 -11.746894 -0.278226
0.532000 -11.745833 -0.278799
0.533000 -11.744770 -0.279372
0.534000 -11.743707 -0.279945
0.535000 -11.742641 -0.280519
0.536000 -11.741574 -0.281093
0.537000 -11.740505 -0.281668
0.538000 -11.739435 -0.282242
0.539000 -11.738363 -0.282817
0.540000 -11.737290 -0.283392
0.541000 -11.736215 -0.283968
0.542000 -11.735138 -0.284544
0.543000 -11.734060 -0.285120
0.544000 -11.732980 -0.285696
0.545000 -11.731899 -0.286273
0.546000 -11.730816 -0.286849
0.547000 -11.729732 -0.287427
0.548000 -11.728646 -0.288004
0.549000 -11.727558 -0.288582
0.550000 -11.726469 -0.289160
0.551000 -11.725378 -0.289738
0.552000 -11.724286 -0.290317
0.553000 -11.723192 -0.290896
0.554000 -11.722097 -0.291475
0.555000 -11.721000 -0.292055
0.556000 -11.719902 -0.292635
0.557000 -11.718802 -0.293215
0.558000 -11.717701 -0.293795
0.559000 -11.716598 -0.294376
0.560000 -11.715493 -0.294957
0.561000 -11.714387 -0.295539
0.562000 -11.713280 -0.296120
0.563000 -11.712171 -0.296702
0.564000 -11.711060 -0.297284
0.565000 -11.709948 -0.297867
0.566000 -11.708835 -0.298450
0.567000 -11.707720 -0.299033
0.568000 -11.706603 -0.299616
0.569000 -11.705485 -0.300200
0.570000 -11.704366 -0.300784
0.571000 -11.703245 -0.301369
0.572000 -11.702122 -0.301953
0.573000 -11.700998 -0.302538
0.574000 -11.699873 -0.303123
0.575000 -11.698746 -0.303709
0.576000 -11.697617 -0.304295
0.577000 -11.696487 -0.304881
0.578000 -11.695356 -0.305468
0.579000 -11.694223 -0.306054
0.580000 -11.693089 -0.306642
0.581000 -11.691953 -0.307229
0.582000 -11.690816 -0.307817
0.583000 -11.689677 -0.308405
0.584000 -11.688537 -0.308993
0.585000 -11.687395 -0.309582
0.586000 -11.686252 -0.310171
0.587000 -11.685108 -0.310760
0.588000 -11.683962 -0.311350
0.589000 -11.682815 -0.311940
0.590000 -11.681666 -0.312530
0.591000 -11.680516 -0.313121
0.592000 -11.679364 -0.313712
0.593000 -11.678211 -0.314303
0.594000 -11.677056 -0.314894
0.595000 -11.675900 -0.315486
0.596000 -11.674743 -0.316078
0.597000 -11.673584 -0.316671
0.598000 -11.672424 -0.317264
0.599000 -11.671263 -0.317857
0.600000 -11.670100 -0.318450
0.601000 -11.668935 -0.319044
0.602000 -11.667770 -0.319638
0.603000 -11.666602 -0.320233
0.604000 -11.665434 -0.320827
0.605000 -11.664264 -0.321422
0.606000 -11.663093 -0.322018
0.607000 -11.661920 -0.322613
0.608000 -11.660746 -0.323210
0.609000 -11.659570 -0.323806
0.610000 -11.658394 -0.324403
0.611000 -11.657215 -0.325000
0.612000 -11.656036 -0.325597
0.613000 -11.654855 -0.326195
0.614000 -11.653673 -0.326793
0.615000 -11.652489 -0.327391
0.616000 -11.651304 -0.327990
0.617000 -11.650118 -0.328589
0.618000 -11.648930 -0.329188
0.619000 -11.647741 -0.329788
0.620000 -11.646551 -0.330388
0.621000 -11.645359 -0.330988
0.622000 -11.644166 -0.331589
0.623000 -11.642972 -0.332190
0.624000 -11.641776 -0.332791
0.625000 -11.640579 -0.333393
0.626000 -11.639381 -0.333995
0.627000 -11.638181 -0.334597
0.628000 -11.636980 -0.335200
0.629000 -11.635778 -0.335803
0.630000 -11.634575 -0.336407
0.631000 -11.633370 -0.337010
0.632000 -11.632164 -0.337614
0.633000 -11.630956 -0.338219
0.634000 -11.629748 -0.338823
0.635000 -11.628538 -0.339429
0.636000 -11.627326 -0.340034
0.637000 -11.626114 -0.340640
0.638000 -11.624900 -0.341246
0.639000 -11.623685 -0.341852
0.640000 -11.622468 -0.342459
0.641000 -11.621251 -0.343066
0.642000 -11.620032 -0.343674
0.643000 -11.618812 -0.344282
0.644000 -11.617590 -0.344890
0.645000 -11.616368 -0.345499
0.646000 -11.615144 -0.346107
0.647000 -11.613919 -0.346717
0.648000 -11.612693 -0.347326
0.649000 -11.611465 -0.347936
0.650000 -11.610236 -0.348547
0.651000 -11.609006 -0.349157
0.652000 -11.607775 -0.349768
0.653000 -11.606542 -0.350380
0.654000 -11.605309 -0.350991
0.655000 -11.604074 -0.351603
0.656000 -11.602838 -0.352216
0.657000 -11.601600 -0.352829
0.658000 -11.600362 -0.353442
0.659000 -11.599122 -0.354055
0.660000 -11.597881 -0.354669
0.661000 -11.596639 -0.355283
0.662000 -11.595396 -0.355898
0.663000 -11.594151 -0.356513
0.664000 -11.592906 -0.357128
0.665000 -11.591659 -0.357744
0.666000 -11.590411 -0.358360
0.667000 -11.589162 -0.358976
0.668000 -11.587911 -0.359593
0.669000 -11.586660 -0.360210
0.670000 -11.585407 -0.360827
0.671000 -11.584154 -0.361445
0.672000 -11.582899 -0.362064
0.673000 -11.581643 -0.362682
0.674000 -11.580385 -0.363301
0.675000 -11.579127 -0.363920
0.676000 -11.577868 -0.364540
0.677000 -11.576607 -0.365160
0.678000 -11.575345 -0.365780
0.679000 -11.574083 -0.366401
0.680000 -11.572819 -0.367022
0.681000 -11.571554 -0.367644
0.682000 -11.570287 -0.368266
0.683000 -11.569020 -0.368888
0.684000 -11.567752 -0.369511
0.685000 -11.566482 -0.370134
0.686000 -11.565212 -0.370757
0.687000 -11.563940 -0.371381
0.688000 -11.562668 -0.372005
0.689000 -11.561394 -0.372629
0.690000 -11.560119 -0.373254
0.691000 -11.558843 -0.373879
0.692000 -11.557566 -0.374505
0.693000 -11.556288 -0.375131
0.694000 -11.555009 -0.375757
0.695000 -11.553729 -0.376384
0.696000 -11.552448 -0.377011
0.697000 -11.551165 -0.377639
0.698000 -11.549882 -0.378267
0.699000 -11.548598 -0.378895
0.700000 -11.547312 -0.379524
0.701000 -11.546026 -0.380153
0.702000 -11.544739 -0.380782
0.703000 -11.543450 -0.381412
0.704000 -11.542161 -0.382042
0.705000 -11.540871 -0.382673
0.706000 -11.539579 -0.383304
0.707000 -11.538287 -0.383935
0.708000 -11.536993 -0.384567
0.709000 -11.535699 -0.385199
0.710000 -11.534404 -0.385831
0.711000 -11.533107 -0.386464
0.712000 -11.531810 -0.387097
0.713000 -11.530511 -0.387731
0.714000 -11.529212 -0.388365
0.715000 -11.527912 -0.389000
0.716000 -11.526611 -0.389634
0.717000 -11.525309 -0.390270
0.718000 -11.524005 -0.390905
0.719000 -11.522701 -0.391541
0.720000 -11.521396 -0.392178
0.721000 -11.520090 -0.392815
0.722000 -11.518784 -0.393452
0.723000 -11.517476 -0.394089
0.724000 -11.516167 -0.394727
0.725000 -11.514857 -0.395366
0.726000 -11.513547 -0.396005
0.727000 -11.512235 -0.396644
0.728000 -11.510923 -0.397283
0.729000 -11.509610 -0.397923
0.730000 -11.508296 -0.398564
0.731000 -11.506980 -0.399204
0.732000 -11.505665 -0.399846
0.733000 -11.504348 -0.400487
0.734000 -11.503030 -0.401129
0.735000 -11.501711 -0.401772
0.736000 -11.500392 -0.402414
0.737000 -11.499072 -0.403058
0.738000 -11.497751 -0.403701
0.739000 -11.496429 -0.404345
0.740000 -11.495106 -0.404990
0.741000 -11.493782 -0.405634
0.742000 -11.492457 -0.406280
0.743000 -11.491132 -0.406925
0.744000 -11.489806 -0.407571
0.745000 -11.488479 -0.408218
0.746000 -11.487151 -0.408865
0.747000 -11.485822 -0.409512
0.748000 -11.484493 -0.410160
0.749000 -11.483163 -0.410808
0.750000 -11.481832 -0.411456
0.751000 -11.480500 -0.412105
0.752000 -11.479167 -0.412754
0.753000 -11.477834 -0.413404
0.754000 -11.476499 -0.414054
0.755000 -11.475164 -0.414705
0.756000 -11.473829 -0.415356
0.757000 -11.472492 -0.416007
0.758000 -11.471155 -0.416659
0.759000 -11.469817 -0.417311
0.760000 -11.468478 -0.417964
0.761000 -11.467138 -0.418617
0.762000 -11.465798 -0.419271
0.763000 -11.464457 -0.419925
0.764000 -11.463115 -0.420579
0.765000 -11.461773 -0.421234
0.766000 -11.460430 -0.421889
0.767000 -11.459086 -0.422544
0.768000 -11.457741 -0.423200
0.769000 -11.456396 -0.423857
0.770000 -11.455050 -0.424514
0.771000 -11.453703 -0.425171
0.772000 -11.452356 -0.425829
0.773000 -11.451008 -0.426487
0.774000 -11.449659 -0.427145
0.775000 -11.448310 -0.427804
0.776000 -11.446960 -0.428464
0.777000 -11.445609 -0.429124
0.778000 -11.444258 -0.429784
0.779000 -11.442906 -0.430445
0.780000 -11.441553 -0.431106
0.781000 -11.440200 -0.431767
0.782000 -11.438846 -0.432429
0.783000 -11.437491 -0.433092
0.784000 -11.436136 -0.433754
0.785000 -11.434780 -0.434418
0.786000 -11.433424 -0.435081
0.787000 -11.432067 -0.435746
0.788000 -11.430709 -0.436410
0.789000 -11.429351 -0.437075
0.790000 -11.427992 -0.437741
0.791000 -11.426632 -0.438407
0.792000 -11.425272 -0.439073
0.793000 -11.423912 -0.439740
0.794000 -11.422551 -0.440407
0.795000 -11.421189 -0.441074
0.796000 -11.419827 -0.441743
0.797000 -11.418464 -0.442411
0.798000 -11.417101 -0.443080
0.799000 -11.415737 -0.443749
0.800000 -11.414372 -0.444419
0.801000 -11.413007 -0.445089
0.802000 -11.411642 -0.445760
0.803000 -11.410276 -0.446431
0.804000 -11.408909 -0.447103
0.805000 -11.407542 -0.447775
0.806000 -11.406175 -0.448448
0.807000 -11.404807 -0.449120
0.808000 -11.403438 -0.449794
0.809000 -11.402069 -0.450468
0.810000 -11.400700 -0.451142
0.811000 -11.399330 -0.451817
0.812000 -11.397959 -0.452492
0.813000 -11.396589 -0.453167
0.814000 -11.395217 -0.453844
0.815000 -11.393846 -0.454520
0.816000 -11.392473 -0.455197
0.817000 -11.391101 -0.455874
0.818000 -11.389728 -0.456552
0.819000 -11.388354 -0.457231
0.820000 -11.386980 -0.457909
0.821000 -11.385606 -0.458589
0.822000 -11.384231 -0.459268
0.823000 -11.382856 -0.459948
0.824000 -11.381480 -0.460629
0.825000 -11.380105 -0.461310
0.826000 -11.378728 -0.461992
0.827000 -11.377352 -0.462674
0.828000 -11.375974 -0.463356
0.829000 -11.374597 -0.464039
0.830000 -11.373219 -0.464722
0.831000 -11.371841 -0.465406
0.832000 -11.370463 -0.466090
0.833000 -11.369084 -0.466775
0.834000 -11.367705 -0.467460
0.835000 -11.366325 -0.468146
0.836000 -11.364945 -0.468832
0.837000 -11.363565 -0.469518
0.838000 -11.362185 -0.470205
0.839000 -11.360804 -0.470893
0.840000 -11.359423 -0.471581
0.841000 -11.358042 -0.472269
0.842000 -11.356660 -0.472958
0.843000 -11.355278 -0.473648
0.844000 -11.353896 -0.474337
0.845000 -11.352514 -0.475028
0.846000 -11.351131 -0.475718
0.847000 -11.349748 -0.476410
0.848000 -11.348365 -0.477101
0.849000 -11.346981 -0.477793
0.850000 -11.345598 -0.478486
0.851000 -11.344214 -0.479179
0.852000 -11.342830 -0.479873
0.853000 -11.341445 -0.480567
0.854000 -11.340061 -0.481261
0.855000 -11.338676 -0.481956
0.856000 -11.337291 -0.482652
0.857000 -11.335906 -0.483348
0.858000 -11.334521 -0.484044
0.859000 -11.333135 -0.484741
0.860000 -11.331750 -0.485438
0.861000 -11.330364 -0.486136
0.862000 -11.328978 -0.486834
0.863000 -11.327592 -0.487533
0.864000 -11.326206 -0.488232
0.865000 -11.324819 -0.488932
0.866000 -11.323433 -0.489632
0.867000 -11.322046 -0.490333
0.868000 -11.320659 -0.491034
0.869000 -11.319272 -0.491736
0.870000 -11.317886 -0.492438
0.871000 -11.316498 -0.493140
0.872000 -11.315111 -0.493844
0.873000 -11.313724 -0.494547
0.874000 -11.312337 -0.495251
0.875000 -11.310949 -0.495956
0.876000 -11.309562 -0.496661
0.877000 -11.308174 -0.497366
0.878000 -11.306787 -0.498072
0.879000 -11.305399 -0.498779
0.880000 -11.304012 -0.499486
0.881000 -11.302624 -0.500193
0.882000 -11.301236 -0.500901
0.883000 -11.299849 -0.501610
0.884000 -11.298461 -0.502318
0.885000 -11.297073 -0.503028
0.886000 -11.295686 -0.503738
0.887000 -11.294298 -0.504448
0.888000 -11.292910 -0.505159
0.889000 -11.291523 -0.505870
0.890000 -11.290135 -0.506582
0.891000 -11.288748 -0.507295
0.892000 -11.287360 -0.508007
0.893000 -11.285973 -0.508721
0.894000 -11.284585 -0.509435
0.895000 -11.283198 -0.510149
0.896000 -11.281811 -0.510864
0.897000 -11.280424 -0.511579
0.898000 -11.279037 -0.512295
0.899000 -11.277650 -0.513011
0.900000 -11.276263 -0.513728
0.901000 -11.274876 -0.514445
0.902000 -11.273490 -0.515163
0.903000 -11.272103 -0.515881
0.904000 -11.270717 -0.516600
0.905000 -11.269331 -0.517319
0.906000 -11.267945 -0.518039
0.907000 -11.266559 -0.518760
0.908000 -11.265173 -0.519480
0.909000 -11.263787 -0.520202
0.910000 -11.262402 -0.520923
0.911000 -11.261017 -0.521646
0.912000 -11.259632 -0.522368
0.913000 -11.258247 -0.523092
0.914000 -11.256862 -0.523816
0.915000 -11.255478 -0.524540
0.916000 -11.254094 -0.525265
0.917000 -11.252710 -0.525990
0.918000 -11.251326 -0.526716
0.919000 -11.249943 -0.527442
0.920000 -11.248560 -0.528169
0.921000 -11.247177 -0.528896
0.922000 -11.245794 -0.529624
