-0.125927	0.082237
-0.126627	0.082533
-0.127329	0.082829
-0.128033	0.083126
-0.128739	0.083424
-0.129447	0.083723
-0.130156	0.084022
-0.130868	0.084322
-0.131582	0.084622
-0.132297	0.084924
-0.133014	0.085226
-0.133734	0.085528
-0.134455	0.085832
-0.135178	0.086136
-0.135903	0.086440
-0.136630	0.086746
-0.137358	0.087052
-0.138089	0.087359
-0.138822	0.087667
-0.139556	0.087975
-0.140293	0.088284
-0.141031	0.088594
-0.141772	0.088905
-0.142514	0.089216
-0.143258	0.089528
-0.144004	0.089841
-0.144752	0.090154
-0.145502	0.090469
-0.146253	0.090784
-0.147007	0.091100
-0.147762	0.091416
-0.148520	0.091734
-0.149279	0.092052
-0.150040	0.092371
-0.150804	0.092691
-0.151569	0.093011
-0.152336	0.093333
-0.153105	0.093655
-0.153875	0.093978
-0.154648	0.094302
-0.155423	0.094626
-0.156199	0.094952
-0.156977	0.095278
-0.157758	0.095605
-0.158540	0.095933
-0.159324	0.096262
-0.160110	0.096591
-0.160898	0.096922
-0.161688	0.097253
-0.162479	0.097585
-0.163273	0.097918
-0.164068	0.098252
-0.164866	0.098587
-0.165665	0.098923
-0.166466	0.099259
-0.167269	0.099596
-0.168074	0.099935
-0.168881	0.100274
-0.169690	0.100614
-0.170500	0.100955
-0.171313	0.101297
-0.172127	0.101640
-0.172944	0.101984
-0.173762	0.102328
-0.174582	0.102674
-0.175404	0.103020
-0.176228	0.103368
-0.177054	0.103716
-0.177881	0.104066
-0.178711	0.104416
-0.179542	0.104767
-0.180376	0.105120
-0.181211	0.105473
-0.182048	0.105827
-0.182887	0.106182
-0.183728	0.106539
-0.184571	0.106896
-0.185415	0.107254
-0.186262	0.107613
-0.187110	0.107973
-0.187960	0.108335
-0.188813	0.108697
-0.189667	0.109060
-0.190523	0.109425
-0.191380	0.109790
-0.192240	0.110156
-0.193102	0.110524
-0.193965	0.110892
-0.194830	0.111262
-0.195698	0.111633
-0.196567	0.112004
-0.197438	0.112377
-0.198311	0.112751
-0.199185	0.113126
-0.200062	0.113502
-0.200940	0.113880
-0.201821	0.114258
-0.202703	0.114637
-0.203587	0.115018
-0.204473	0.115400
-0.205361	0.115783
-0.206250	0.116167
-0.207142	0.116552
-0.208035	0.116938
-0.208931	0.117326
-0.209828	0.117714
-0.210727	0.118104
-0.211628	0.118495
-0.212530	0.118888
-0.213435	0.119281
-0.214341	0.119676
-0.215250	0.120072
-0.216160	0.120469
-0.217072	0.120867
-0.217986	0.121267
-0.218902	0.121668
-0.219819	0.122070
-0.220739	0.122473
-0.221660	0.122878
-0.222584	0.123283
-0.223509	0.123691
-0.224436	0.124099
-0.225364	0.124509
-0.226295	0.124920
-0.227228	0.125332
-0.228162	0.125746
-0.229098	0.126161
-0.230036	0.126577
-0.230976	0.126995
-0.231918	0.127414
-0.232861	0.127835
-0.233807	0.128256
-0.234754	0.128680
-0.235703	0.129104
-0.236654	0.129530
-0.237607	0.129957
-0.238562	0.130386
-0.239518	0.130816
-0.240477	0.131248
-0.241437	0.131681
-0.242399	0.132116
-0.243363	0.132552
-0.244328	0.132989
-0.245296	0.133428
-0.246265	0.133868
-0.247237	0.134310
-0.248210	0.134753
-0.249185	0.135198
-0.250161	0.135645
-0.251140	0.136093
-0.252120	0.136542
-0.253102	0.136993
-0.254086	0.137446
-0.255072	0.137900
-0.256060	0.138355
-0.257050	0.138813
-0.258041	0.139271
-0.259034	0.139732
-0.260029	0.140194
-0.261026	0.140658
-0.262025	0.141123
-0.263025	0.141590
-0.264027	0.142059
-0.265031	0.142529
-0.266037	0.143001
-0.267045	0.143475
-0.268055	0.143950
-0.269066	0.144427
-0.270079	0.144906
-0.271094	0.145386
-0.272111	0.145869
-0.273129	0.146353
-0.274150	0.146838
-0.275172	0.147326
-0.276196	0.147815
-0.277222	0.148306
-0.278250	0.148799
-0.279279	0.149294
-0.280310	0.149790
-0.281343	0.150289
-0.282378	0.150789
-0.283415	0.151291
-0.284453	0.151795
-0.285493	0.152301
-0.286535	0.152809
-0.287579	0.153319
-0.288625	0.153830
-0.289672	0.154344
-0.290721	0.154859
-0.291772	0.155377
-0.292825	0.155896
-0.293879	0.156418
-0.294936	0.156941
-0.295994	0.157467
-0.297054	0.157994
-0.298115	0.158524
-0.299179	0.159055
-0.300244	0.159589
-0.301311	0.160125
-0.302380	0.160663
-0.303450	0.161203
-0.304522	0.161745
-0.305597	0.162289
-0.306672	0.162835
-0.307750	0.163384
-0.308829	0.163935
-0.309910	0.164488
-0.310993	0.165043
-0.312078	0.165600
-0.313164	0.166160
-0.314253	0.166722
-0.315342	0.167286
-0.316434	0.167852
-0.317527	0.168421
-0.318623	0.168992
-0.319720	0.169565
-0.320818	0.170141
-0.321919	0.170719
-0.323021	0.171300
-0.324125	0.171883
-0.325230	0.172468
-0.326338	0.173056
-0.327447	0.173646
-0.328558	0.174238
-0.329670	0.174834
-0.330784	0.175431
-0.331900	0.176031
-0.333018	0.176634
-0.334138	0.177239
-0.335259	0.177847
-0.336382	0.178457
-0.337507	0.179070
-0.338633	0.179686
-0.339761	0.180304
-0.340891	0.180925
-0.342022	0.181549
-0.343155	0.182175
-0.344290	0.182804
-0.345427	0.183436
-0.346565	0.184071
-0.347705	0.184708
-0.348847	0.185348
-0.349991	0.185991
-0.351136	0.186637
-0.352283	0.187285
-0.353431	0.187937
-0.354581	0.188591
-0.355733	0.189248
-0.356887	0.189909
-0.358042	0.190572
-0.359199	0.191238
-0.360358	0.191907
-0.361518	0.192580
-0.362680	0.193255
-0.363843	0.193933
-0.365009	0.194615
-0.366176	0.195299
-0.367344	0.195987
-0.368515	0.196678
-0.369687	0.197372
-0.370860	0.198069
-0.372036	0.198770
-0.373212	0.199473
-0.374391	0.200181
-0.375571	0.200891
-0.376753	0.201605
-0.377937	0.202322
-0.379122	0.203042
-0.380308	0.203766
-0.381497	0.204493
-0.382687	0.205224
-0.383879	0.205958
-0.385072	0.206696
-0.386267	0.207437
-0.387463	0.208182
-0.388661	0.208930
-0.389861	0.209682
-0.391063	0.210438
-0.392265	0.211198
-0.393470	0.211961
-0.394676	0.212727
-0.395884	0.213498
-0.397093	0.214272
-0.398304	0.215051
-0.399517	0.215833
-0.400731	0.216619
-0.401947	0.217408
-0.403164	0.218202
-0.404383	0.219000
-0.405603	0.219802
-0.406825	0.220608
-0.408049	0.221417
-0.409274	0.222231
-0.410501	0.223050
-0.411729	0.223872
-0.412959	0.224698
-0.414190	0.225529
-0.415423	0.226364
-0.416657	0.227203
-0.417893	0.228047
-0.419131	0.228895
-0.420370	0.229747
-0.421610	0.230604
-0.422852	0.231465
-0.424096	0.232331
-0.425341	0.233201
-0.426587	0.234076
-0.427836	0.234956
-0.429085	0.235840
-0.430336	0.236729
-0.431589	0.237623
-0.432843	0.238521
-0.434098	0.239425
-0.435355	0.240333
-0.436614	0.241246
-0.437874	0.242164
-0.439135	0.243087
-0.440398	0.244015
-0.441663	0.244948
-0.442928	0.245886
-0.444196	0.246829
-0.445464	0.247778
-0.446735	0.248732
-0.448006	0.249691
-0.449279	0.250655
-0.450553	0.251625
-0.451829	0.252600
-0.453107	0.253580
-0.454385	0.254567
-0.455665	0.255558
-0.456947	0.256556
-0.458230	0.257559
-0.459514	0.258567
-0.460799	0.259582
-0.462086	0.260602
-0.463375	0.261628
-0.464664	0.262660
-0.465956	0.263698
-0.467248	0.264742
-0.468542	0.265792
-0.469837	0.266848
-0.471133	0.267910
-0.472431	0.268979
-0.473730	0.270054
-0.475031	0.271135
-0.476332	0.272223
-0.477635	0.273317
-0.478940	0.274417
-0.480245	0.275524
-0.481552	0.276638
-0.482860	0.277758
-0.484170	0.278885
-0.485480	0.280019
-0.486792	0.281160
-0.488106	0.282308
-0.489420	0.283463
-0.490736	0.284625
-0.492053	0.285794
-0.493371	0.286970
-0.494690	0.288153
-0.496011	0.289344
-0.497333	0.290542
-0.498656	0.291748
-0.499980	0.292961
-0.501305	0.294182
-0.502631	0.295410
-0.503959	0.296646
-0.505288	0.297890
-0.506618	0.299142
-0.507949	0.300402
-0.509281	0.301670
-0.510614	0.302946
-0.511949	0.304230
-0.513284	0.305522
-0.514621	0.306823
-0.515958	0.308133
-0.517297	0.309450
-0.518637	0.310777
-0.519978	0.312112
-0.521320	0.313456
-0.522663	0.314808
-0.524007	0.316170
-0.525352	0.317541
-0.526697	0.318920
-0.528044	0.320309
-0.529392	0.321708
-0.530741	0.323115
-0.532091	0.324532
-0.533442	0.325959
-0.534794	0.327395
-0.536146	0.328841
-0.537500	0.330297
-0.538855	0.331763
-0.540210	0.333239
-0.541566	0.334725
-0.542923	0.336222
-0.544281	0.337729
-0.545640	0.339246
-0.547000	0.340774
-0.548360	0.342312
-0.549722	0.343861
-0.551084	0.345421
-0.552447	0.346993
-0.553810	0.348575
-0.555175	0.350168
-0.556540	0.351773
-0.557906	0.353390
-0.559272	0.355018
-0.560640	0.356657
-0.562008	0.358309
-0.563376	0.359972
-0.564746	0.361648
-0.566116	0.363336
-0.567486	0.365036
-0.568857	0.366748
-0.570229	0.368474
-0.571601	0.370211
-0.572974	0.371962
-0.574348	0.373726
-0.575722	0.375503
-0.577096	0.377293
-0.578471	0.379097
-0.579847	0.380914
-0.581223	0.382745
-0.582599	0.384590
-0.583976	0.386448
-0.585353	0.388321
-0.586730	0.390209
-0.588108	0.392110
-0.589487	0.394027
-0.590865	0.395958
-0.592244	0.397904
-0.593623	0.399865
-0.595003	0.401842
-0.596383	0.403834
-0.597763	0.405841
-0.599143	0.407864
-0.600523	0.409904
-0.601903	0.411959
-0.603284	0.414031
-0.604665	0.416119
-0.606046	0.418224
-0.607427	0.420346
-0.608808	0.422485
-0.610188	0.424641
-0.611569	0.426815
-0.612950	0.429006
-0.614331	0.431215
-0.615712	0.433443
-0.617093	0.435688
-0.618473	0.437952
-0.619854	0.440235
-0.621234	0.442536
-0.622614	0.444857
-0.623994	0.447197
-0.625373	0.449556
-0.626752	0.451935
-0.628131	0.454334
-0.629510	0.456754
-0.630888	0.459194
-0.632265	0.461654
-0.633643	0.464136
-0.635019	0.466639
-0.636396	0.469163
-0.637771	0.471709
-0.639146	0.474276
-0.640521	0.476866
-0.641894	0.479478
-0.643268	0.482114
-0.644640	0.484772
-0.646012	0.487453
-0.647382	0.490158
-0.648752	0.492886
-0.650121	0.495639
-0.651490	0.498416
-0.652857	0.501217
-0.654223	0.504044
-0.655588	0.506895
-0.656952	0.509773
-0.658315	0.512676
-0.659677	0.515605
-0.661038	0.518561
-0.662397	0.521543
-0.663755	0.524552
-0.665112	0.527589
-0.666467	0.530654
-0.667821	0.533746
-0.669174	0.536867
-0.670525	0.540017
-0.671874	0.543196
-0.673222	0.546404
-0.674568	0.549642
-0.675912	0.552910
-0.677254	0.556208
-0.678595	0.559538
-0.679934	0.562898
-0.681270	0.566290
-0.682605	0.569714
-0.683938	0.573170
-0.685268	0.576659
-0.686597	0.580181
-0.687923	0.583737
-0.689247	0.587326
-0.690568	0.590950
-0.691887	0.594608
-0.693203	0.598301
-0.694517	0.602030
-0.695829	0.605795
-0.697137	0.609596
-0.698443	0.613434
-0.699746	0.617309
-0.701046	0.621222
-0.702343	0.625172
-0.703637	0.629161
-0.704928	0.633190
-0.706215	0.637257
-0.707499	0.641364
-0.708780	0.645512
-0.710058	0.649700
-0.711332	0.653930
-0.712602	0.658201
-0.713868	0.662514
-0.715131	0.666870
-0.716390	0.671270
-0.717645	0.675712
-0.718896	0.680199
-0.720142	0.684730
-0.721385	0.689306
-0.722623	0.693928
-0.723856	0.698596
-0.725085	0.703310
-0.726310	0.708071
-0.727529	0.712880
-0.728744	0.717737
-0.729954	0.722642
-0.731159	0.727596
-0.732358	0.732600
-0.733553	0.737653
-0.734742	0.742758
-0.735925	0.747913
-0.737103	0.753119
-0.738275	0.758378
-0.739441	0.763689
-0.740601	0.769053
-0.741756	0.774470
-0.742903	0.779941
-0.744045	0.785467
-0.745180	0.791048
-0.746309	0.796684
-0.747430	0.802376
-0.748545	0.808124
-0.749653	0.813930
-0.750754	0.819792
-0.751847	0.825712
-0.752933	0.831690
-0.754012	0.837727
-0.755082	0.843823
-0.756145	0.849979
-0.757200	0.856194
-0.758247	0.862470
-0.759285	0.868806
-0.760315	0.875203
-0.761336	0.881662
-0.762349	0.888183
-0.763352	0.894765
-0.764347	0.901410
-0.765332	0.908118
-0.766308	0.914889
-0.767274	0.921723
-0.768230	0.928621
-0.769177	0.935582
-0.770113	0.942608
-0.771039	0.949697
-0.771955	0.956852
-0.772860	0.964070
-0.773754	0.971354
-0.774637	0.978702
-0.775509	0.986115
-0.776370	0.993593
-0.777219	1.001135
-0.778057	1.008743
-0.778882	1.016416
-0.779696	1.024153
-0.780497	1.031955
-0.781286	1.039822
-0.782062	1.047753
-0.782826	1.055748
-0.783576	1.063807
-0.784313	1.071930
-0.785037	1.080117
-0.785747	1.088366
-0.786444	1.096678
-0.787126	1.105052
-0.787795	1.113488
-0.788449	1.121985
-0.789088	1.130543
-0.789713	1.139161
-0.790323	1.147838
-0.790918	1.156574
-0.791497	1.165368
-0.792062	1.174219
-0.792610	1.183127
-0.793143	1.192090
-0.793660	1.201108
-0.794160	1.210179
-0.794644	1.219303
-0.795112	1.228478
-0.795563	1.237704
-0.795998	1.246979
-0.796415	1.256303
-0.796815	1.265673
-0.797198	1.275089
-0.797563	1.284549
-0.797910	1.294052
-0.798240	1.303596
-0.798552	1.313181
-0.798846	1.322803
-0.799122	1.332463
-0.799379	1.342158
-0.799618	1.351887
-0.799838	1.361648
-0.800040	1.371439
-0.800222	1.381259
-0.800386	1.391106
-0.800531	1.400978
-0.800656	1.410873
-0.800763	1.420790
-0.800850	1.430726
-0.800917	1.440680
-0.800965	1.450649
-0.800994	1.460632
-0.801002	1.470628
-0.800992	1.480633
-0.800961	1.490646
-0.800911	1.500665
-0.800840	1.510688
-0.800750	1.520713
-0.800640	1.530737
-0.800510	1.540760
-0.800360	1.550779
-0.800190	1.560792
-0.800000	1.570796
-0.799790	1.580791
-0.799560	1.590774
-0.799310	1.600743
-0.799040	1.610695
-0.798750	1.620631
-0.798440	1.630546
-0.798111	1.640440
-0.797761	1.650311
-0.797392	1.660156
-0.797002	1.669975
-0.796594	1.679765
-0.796165	1.689524
-0.795717	1.699251
-0.795249	1.708944
-0.794762	1.718602
-0.794256	1.728223
-0.793730	1.737805
-0.793185	1.747347
-0.792621	1.756848
-0.792038	1.766306
-0.791436	1.775719
-0.790815	1.785087
-0.790176	1.794408
-0.789518	1.803680
-0.788842	1.812903
-0.788147	1.822076
-0.787434	1.831197
-0.786703	1.840266
-0.785954	1.849280
-0.785187	1.858240
-0.784402	1.867144
-0.783600	1.875992
-0.782780	1.884783
-0.781943	1.893516
-0.781089	1.902189
-0.780218	1.910804
-0.779330	1.919358
-0.778425	1.927851
-0.777504	1.936283
-0.776566	1.944654
-0.775613	1.952962
-0.774642	1.961207
-0.773656	1.969390
-0.772655	1.977509
-0.771637	1.985564
-0.770604	1.993555
-0.769556	2.001482
-0.768492	2.009344
-0.767414	2.017142
-0.766320	2.024875
-0.765212	2.032543
-0.764089	2.040146
-0.762952	2.047684
-0.761801	2.055158
-0.760635	2.062566
-0.759455	2.069909
-0.758262	2.077188
-0.757055	2.084402
-0.755834	2.091551
-0.754600	2.098636
-0.753353	2.105657
-0.752093	2.112613
-0.750820	2.119506
-0.749534	2.126335
-0.748236	2.133101
-0.746925	2.139803
-0.745601	2.146443
-0.744266	2.153021
-0.742918	2.159536
-0.741558	2.165989
-0.740187	2.172381
-0.738804	2.178712
-0.737410	2.184982
-0.736004	2.191192
-0.734587	2.197342
-0.733159	2.203432
-0.731719	2.209464
-0.730269	2.215436
-0.728809	2.221351
-0.727337	2.227208
-0.725855	2.233007
-0.724363	2.238749
-0.722861	2.244436
-0.721348	2.250066
-0.719826	2.255641
-0.718293	2.261160
-0.716751	2.266626
-0.715199	2.272037
-0.713638	2.277395
-0.712067	2.282700
-0.710486	2.287952
-0.708897	2.293153
-0.707298	2.298301
-0.705691	2.303399
-0.704074	2.308447
-0.702449	2.313444
-0.700815	2.318392
-0.699173	2.323290
-0.697521	2.328141
-0.695862	2.332943
-0.694194	2.337698
-0.692518	2.342405
-0.690834	2.347066
-0.689141	2.351681
-0.687441	2.356251
-0.685733	2.360776
-0.684017	2.365255
-0.682293	2.369691
-0.680562	2.374084
-0.678823	2.378433
-0.677077	2.382739
-0.675324	2.387003
-0.673563	2.391226
-0.671794	2.395407
-0.670019	2.399548
-0.668237	2.403648
-0.666447	2.407708
-0.664651	2.411729
-0.662848	2.415711
-0.661038	2.419654
-0.659221	2.423560
-0.657398	2.427427
-0.655568	2.431258
-0.653731	2.435051
-0.651888	2.438809
-0.650039	2.442530
-0.648184	2.446216
-0.646322	2.449866
-0.644453	2.453482
-0.642579	2.457064
-0.640699	2.460612
-0.638812	2.464126
-0.636920	2.467607
-0.635022	2.471055
-0.633118	2.474471
-0.631208	2.477855
-0.629292	2.481208
-0.627371	2.484529
-0.625443	2.487819
-0.623511	2.491079
-0.621572	2.494309
-0.619629	2.497509
-0.617680	2.500679
-0.615725	2.503821
-0.613765	2.506933
-0.611800	2.510018
-0.609829	2.513074
-0.607853	2.516102
-0.605872	2.519103
-0.603886	2.522077
-0.601895	2.525024
-0.599899	2.527944
-0.597897	2.530839
-0.595891	2.533707
-0.593880	2.536550
-0.591864	2.539368
-0.589843	2.542161
-0.587817	2.544929
-0.585786	2.547672
-0.583751	2.550392
-0.581711	2.553087
-0.579666	2.555760
-0.577617	2.558408
-0.575563	2.561034
-0.573504	2.563637
-0.571441	2.566218
-0.569373	2.568776
-0.567301	2.571313
-0.565225	2.573827
-0.563144	2.576321
-0.561059	2.578793
-0.558969	2.581244
-0.556875	2.583674
-0.554777	2.586084
-0.552674	2.588473
-0.550567	2.590843
-0.548456	2.593192
-0.546341	2.595522
-0.544222	2.597833
-0.542099	2.600124
-0.539971	2.602397
-0.537839	2.604651
-0.535704	2.606886
-0.533564	2.609103
-0.531420	2.611302
-0.529273	2.613483
-0.527121	2.615647
-0.524966	2.617793
-0.522806	2.619921
-0.520643	2.622033
-0.518476	2.624127
-0.516305	2.626205
-0.514130	2.628266
-0.511951	2.630311
-0.509769	2.632340
-0.507583	2.634352
-0.505393	2.636349
-0.503200	2.638330
-0.501002	2.640296
-0.498801	2.642246
-0.496597	2.644181
-0.494389	2.646101
-0.492177	2.648006
-0.489962	2.649897
-0.487743	2.651773
-0.485520	2.653635
-0.483294	2.655482
-0.481065	2.657316
-0.478832	2.659135
-0.476595	2.660941
-0.474355	2.662733
-0.472112	2.664512
-0.469865	2.666277
-0.467614	2.668029
-0.465361	2.669768
-0.463104	2.671495
-0.460843	2.673208
-0.458579	2.674909
-0.456312	2.676597
-0.454042	2.678273
-0.451768	2.679936
-0.449491	2.681588
-0.447210	2.683227
-0.444927	2.684855
-0.442640	2.686470
-0.440350	2.688075
-0.438056	2.689667
-0.435760	2.691248
-0.433460	2.692818
-0.431157	2.694377
-0.428851	2.695925
-0.426541	2.697461
-0.424229	2.698987
-0.421913	2.700502
-0.419595	2.702007
-0.417273	2.703501
-0.414948	2.704984
-0.412620	2.706458
-0.410289	2.707921
-0.407955	2.709374
-0.405617	2.710817
-0.403277	2.712250
-0.400934	2.713673
-0.398587	2.715086
-0.396238	2.716490
-0.393886	2.717884
-0.391530	2.719269
-0.389172	2.720645
-0.386811	2.722011
-0.384446	2.723368
-0.382079	2.724716
-0.379709	2.726055
-0.377336	2.727386
-0.374960	2.728707
-0.372581	2.730020
-0.370199	2.731323
-0.367814	2.732619
-0.365427	2.733906
-0.363036	2.735184
-0.360643	2.736454
-0.358246	2.737716
-0.355847	2.738970
-0.353445	2.740216
-0.351041	2.741453
-0.348633	2.742683
-0.346222	2.743905
-0.343809	2.745119
-0.341393	2.746325
-0.338974	2.747524
-0.336553	2.748715
-0.334128	2.749898
-0.331701	2.751074
-0.329271	2.752243
-0.326838	2.753404
-0.324403	2.754558
-0.321965	2.755705
-0.319524	2.756845
-0.317080	2.757978
-0.314633	2.759104
-0.312184	2.760222
-0.309732	2.761334
-0.307278	2.762439
-0.304820	2.763538
-0.302361	2.764630
-0.299898	2.765715
-0.297433	2.766793
-0.294965	2.767865
-0.292494	2.768931
-0.290021	2.769990
-0.287545	2.771043
-0.285066	2.772090
-0.282585	2.773130
-0.280101	2.774164
-0.277614	2.775192
-0.275125	2.776214
-0.272633	2.777230
-0.270139	2.778240
-0.267642	2.779244
-0.265142	2.780242
-0.262640	2.781235
-0.260135	2.782221
-0.257628	2.783202
-0.255118	2.784178
-0.252605	2.785147
-0.250090	2.786111
-0.247572	2.787070
-0.245052	2.788023
-0.242529	2.788971
-0.240004	2.789913
-0.237476	2.790850
-0.234945	2.791781
-0.232412	2.792708
-0.229877	2.793629
-0.227339	2.794545
-0.224798	2.795456
-0.222255	2.796361
-0.219709	2.797262
-0.217161	2.798158
-0.214610	2.799049
-0.212057	2.799935
-0.209502	2.800816
-0.206943	2.801692
-0.204383	2.802563
-0.201820	2.803430
-0.199254	2.804292
-0.196686	2.805149
-0.194115	2.806001
-0.191542	2.806849
-0.188967	2.807693
-0.186389	2.808532
-0.183808	2.809366
-0.181225	2.810196
-0.178640	2.811021
-0.176052	2.811842
-0.173462	2.812659
-0.170869	2.813471
-0.168274	2.814279
-0.165677	2.815083
-0.163077	2.815883
-0.160474	2.816678
-0.157869	2.817469
-0.155262	2.818256
-0.152653	2.819039
-0.150040	2.819818
-0.147426	2.820593
-0.144809	2.821364
-0.142190	2.822131
-0.139568	2.822894
-0.136944	2.823653
-0.134317	2.824408
-0.131689	2.825160
-0.129057	2.825907
-0.126424	2.826651
-0.123788	2.827391
-0.121149	2.828127
-0.118508	2.828860
-0.115865	2.829588
-0.113220	2.830314
-0.110572	2.831035
-0.107921	2.831753
-0.105269	2.832467
-0.102614	2.833178
-0.099956	2.833886
-0.097297	2.834589
-0.094635	2.835290
-0.091970	2.835987
-0.089303	2.836680
-0.086634	2.837370
-0.083963	2.838057
-0.081289	2.838740
-0.078613	2.839420
